Tenure_Length,Random-Agent,Fixed-Agent,Vote-Agent,Crowd-Agent
10,2.0461933974281212,1.8208699735256437,1.9142456978394347,2.0604614728932744
20,2.0233065436195643,1.6619600158063932,1.8281379205290729,2.0431992901289693
30,2.005247876060979,1.5359580779150313,1.7318765484697682,2.023230552131165
40,1.9966850821534075,1.4378530287101483,1.6979889322603121,2.0089665519794266
50,1.982210645206082,1.455889485234101,1.674376723531785,1.9927275336524137
60,1.9773241869535958,1.2850731249043321,1.6407952999808635,1.9744264706906316
70,1.964972949599323,1.3731438385678807,1.6312866676390376,1.9602013929441193
80,1.9629132641434812,1.2519694758284194,1.6080991877852566,1.942553941694846
90,1.9610075374945308,1.3019995731501546,1.5849451695509973,1.9269258663763358
100,1.9545896463676513,1.2854134466068898,1.5573825847676395,1.9085521006310548
110,1.957283164097037,1.248458572343143,1.5265164713612984,1.9014368531626364
120,1.9472872323541102,1.183652954314413,1.578080915000197,1.8905542239318076
130,1.9479051515770138,1.249352492958994,1.5880011343247933,1.8722808119003846
140,1.952650494385059,1.1804963598355942,1.551194834919338,1.8506741778146412
150,1.943775853662063,1.1631751247575877,1.5065361907388888,1.856404150597486
160,1.9360132922062487,1.087541501404489,1.5779329963528148,1.8397984918546229
170,1.9399436584212157,1.2822675443353349,1.4918004331910462,1.813165752691037
180,1.9328862674059015,1.251647802481297,1.5065824443418572,1.809065006279249
190,1.9327717881780773,1.1916195016627222,1.4441120538507308,1.7982716990188117
200,1.941388033333117,1.1378097182429563,1.4454778673339361,1.7768531888776875
210,1.9371028319416341,1.1676297158509865,1.471030716477116,1.7750720055122993
220,1.9411283238923518,1.1212138150236273,1.4453174946889433,1.7617036023447787
230,1.9356926682645041,1.1538134079215352,1.4715885675221498,1.7509365472914264
240,1.9198429621284223,1.2048279639580222,1.5083397178605462,1.7294905671286984
250,1.9247666255795286,1.073239414304129,1.511643673134148,1.7081925540596354
260,1.9264521187331605,0.915776088144525,1.460593872859604,1.7088117447194275
270,1.9223504040695698,1.06964800549472,1.4598161683050803,1.6768563324155772
280,1.9287192027376328,1.1740575670340365,1.4749111938123791,1.6924649696049276
290,1.9185287695663182,1.0738002977814658,1.4827428596592462,1.700102133681647
300,1.9349577845826786,1.0385612061920295,1.4969718601298496,1.6797790046906644
310,1.933968721564354,1.056103105813058,1.4678006701056685,1.6565601730699717
320,1.9283283042648063,0.9916610408484549,1.5178900820232002,1.6515052308179223
330,1.9332962661758644,1.020607770920848,1.4539160885353095,1.6215236904888868
340,1.93084800836855,1.165009206616814,1.4879966732933032,1.6301366677144027
350,1.9323987011828778,1.1476636740363921,1.4561279409193943,1.6139930952041863
360,1.9201405009457742,1.0799994012863092,1.4422990602065389,1.5949974684029409
370,1.9399932953307792,1.3033571216883229,1.4767771140866104,1.5971130436082055
380,1.92706627909285,1.1184254231093997,1.4887622029402616,1.56493309015118
390,1.9351140268117857,1.1672856359988972,1.3705417777603255,1.5929107204932471
400,1.9292177019667298,1.2176866414252807,1.4011003082924876,1.5527339426348203
410,1.9160131094611017,1.2241907489702253,1.429439465826566,1.6056675379339573
420,1.9329351120344258,1.1684118536177368,1.4474166654307643,1.5975642476723215
430,1.9376367843372946,1.0524953216797324,1.4312920464345094,1.6069803453065017
440,1.9338523676802146,0.8916929399046792,1.4616689666852336,1.5492995651513857
450,1.9321607622366839,0.9712797833315072,1.2859959745417642,1.5329715544601012
