Tenure_Length,Random-Agent,Fixed-Agent,Vote-Agent,Crowd-Agent
10,2.0250547659291165,1.6737882218299578,1.826011985273367,2.0503853245952524
20,1.990862213855386,1.4181455235190206,1.6371418617690472,2.0215992205493545
30,1.956516910095906,1.2319706274267168,1.4937931682245396,1.9915900971836444
40,1.9364116805132685,1.1551087818622523,1.4140973856865,1.961639618658642
50,1.9095595403296204,0.9776180438956473,1.2898014792227603,1.930981929510597
60,1.9052029997061566,0.9814321597214334,1.2796283577683922,1.9097158004493475
70,1.8905542674886333,0.9271727329349752,1.2182009043439277,1.8819997612628079
80,1.867657951272043,0.827799346761102,1.1805368264979583,1.844251099602134
90,1.8680798913456422,0.7586307096559185,1.1829384397909566,1.827803594505721
100,1.856857008820106,0.8126168368792263,1.1218406660781357,1.7923497650755693
110,1.8543954001440286,0.7599696159178759,1.147823817961201,1.7526261662447566
120,1.8413394171280542,0.782514378380353,1.0775211324193212,1.7351492416657883
130,1.8359939890981842,0.6745239899529565,1.0843677612522822,1.7007067539369343
140,1.8294685733648126,0.7061507934475637,1.0330072065300944,1.677414667440877
150,1.834428612894833,0.5981893954694538,1.061108677858926,1.6669639114273271
160,1.8431721620629888,0.6603120873543264,1.0484814282984283,1.6185599791150862
170,1.827275795546193,0.6599395783482787,0.9428873087955237,1.6074163334936555
180,1.818431280252729,0.5774945993799638,1.0082652192620258,1.5967110207213737
190,1.8258417749193177,0.6072844364803776,1.0314108924272638,1.5649424364920164
200,1.8178884353830722,0.7181001474405011,1.0165493598213637,1.5300201958697315
210,1.812095337917089,0.5424961253749826,0.945333347792047,1.5176720069586271
220,1.8000749178803581,0.44915822284886536,0.9319092087579826,1.5020640730172121
230,1.808304096651518,0.656690909008174,0.9299934774017434,1.5002613582729143
240,1.7889681033491511,0.6026831263986938,0.9185882402434383,1.4419725304318163
250,1.7977970144575748,0.6102031640566551,0.9362247322476167,1.4241003597672275
260,1.7978380522380477,0.5570983527081215,0.9289535912965515,1.4069752419900712
270,1.785652163159622,0.5296767376847555,0.9542695464698331,1.3885474283993682
280,1.7954312473827831,0.5712810749839454,0.9394483588670679,1.3912901996969056
290,1.8078029388340475,0.5399433625446771,0.9085252822011806,1.3750443055516026
300,1.8035355950160157,0.6553188518403651,0.9168119827637207,1.354422245823693
310,1.7870264457673628,0.5527278970843185,0.96975935522916,1.3089952788803447
320,1.8002639105295037,0.6263630135374257,0.8610787265568778,1.3103667335714875
330,1.7985605639450342,0.5358240273790327,0.9080367019958534,1.2353560605312728
340,1.7858324603731055,0.5252642986387497,0.7612338591528821,1.2328730450318957
350,1.8055926661834687,0.5078027986605808,0.9863337357176064,1.2132283274365647
360,1.7721097787720084,0.4507913889532665,0.8849172346629136,1.2632981682838216
370,1.788733446413999,0.47582661623597966,0.8174412575791017,1.2191601148564297
380,1.7877733954765718,0.5463128519830023,1.0165087826796098,1.2190133645829118
390,1.7814357282089663,0.5217930671511811,0.8309472464461729,1.1811682269669972
400,1.7646771350746053,0.688570015921125,0.9225116474083566,1.1984362632665893
410,1.7705896163090298,0.6120688466839362,0.9537384795649672,1.2028077343153856
420,1.7709334215771013,0.617331035371009,0.9545347317559661,1.167597290895349
430,1.783077359613597,0.5246308207036963,0.761653872958221,1.1074768419461798
440,1.7779094157473798,0.7611570094560074,0.8058930688835885,1.1674705762904098
450,1.7653726978962305,0.6161966021173084,0.8681681773573802,1.155412507363568
460,1.780523831513228,0.39287844602423894,0.7871732289929966,1.0767262173579928
470,1.7820835591924113,0.4458386857499342,0.8634534684837516,1.1223345533918223
480,1.7661826646023562,0.6741168698213186,0.7590235545443939,1.0478193034290304
490,1.7759929272139672,0.5471997027191559,0.8353408061344352,1.0321743627332236
500,1.7860699089560177,0.5103570727962453,0.734789321577182,0.9700617913245303
510,1.7885303842587423,0.4200049835568104,0.8803397560159038,0.9558811220933681
