Tenure_Length,Random-Agent,Fixed-Agent,Vote-Agent,Crowd-Agent
750,1.7054654479469293,0.1900601598241364,0.5429452719817621,0.6663126207465437
760,1.7160705638012526,0.16703517874118184,0.5631149770811119,0.6473670307421772
770,1.7096232421309887,0.20647674745459602,0.4848083478355654,0.6679093571164088
780,1.691490389081758,0.22020276435899788,0.45208177583748355,0.6654755444401494
790,1.687022139422403,0.1793175364086994,0.45517843134416175,0.633494952257113
800,1.7249140492203665,0.17057892078204323,0.6551420872659495,0.6039379370854802
810,1.6998428607774492,0.2900501385001149,0.433846116556524,0.5959514415236622
820,1.7055676651005138,0.12579401798935305,0.45730261703942976,0.5975837722274568
830,1.719983752197781,0.15355044986128522,0.482138062398063,0.5980452894365064
840,1.7017462333491575,0.2716478607119784,0.5219282919886464,0.5975901262387056
850,1.6945796271832605,0.16743043924475703,0.6341996940096192,0.545602711872022
860,1.7120854974283077,0.1283855775208713,0.4466217949661742,0.5226759891275272
870,1.7154607795925707,0.29253268518920933,0.4889448285100987,0.49399052132399185
880,1.6824442308642793,0.07262064199303721,0.4869007426704267,0.5296530041151318
890,1.6757692771405417,0.2561958483892081,0.5409060825046716,0.46350508620910363
900,1.68783623794613,0.14133705387934165,0.4040586475754799,0.4524201906272405
910,1.708199833736402,0.2970200488148553,0.6249376598474534,0.4706809496360696
920,1.6796643112749199,0.17249195530964553,0.41274347702335346,0.4310512713693027
930,1.6873555899328039,0.367012865417315,0.47713017017711484,0.4007214974638772
940,1.7157675339200449,0.1220108538226864,0.41641942680636934,0.3634098804668004
950,1.6875509764934324,0.2772276152620661,0.39036948135568067,0.3841397113449155
960,1.6917216857501152,0.22900236351841757,0.3614780233306986,0.3269073541464255
970,1.6984719785101758,0.1241071495584668,0.5040502481214841,0.2787238139982753
980,1.6900427276693928,0.17644160582295193,0.42353106730085466,0.28380227361043686
990,1.6940806802731943,0.18790159768870537,0.34391399406012807,0.24886881824498233
1000,1.7224113486653534,0.17855027496145212,0.37311170756521567,0.24082610147256822
