Tenure_Length,Random-Agent,Fixed-Agent,Vote-Agent,Crowd-Agent
10,2.0396777042281684,1.7650516107434007,1.883891370561292,2.056730869945422
20,2.011916714008407,1.5906754844928912,1.7428515149326511,2.0363025276870834
30,1.9931613979757263,1.4042258636234997,1.6820595549124486,2.014358046088416
40,1.9780721127805403,1.3684072221355494,1.61110305634766,1.9937430625073596
50,1.9596443132520869,1.2539233263461873,1.5540258827233957,1.9766944576079397
60,1.9540331676425688,1.2066987192493106,1.5611208674163073,1.9541395119617093
70,1.9433279290797056,1.1811920653932422,1.5119310760102305,1.9372233575311018
80,1.9400513390459113,1.2642724586748,1.470770174898615,1.9156004571141858
90,1.9403620922138396,1.1335456233147214,1.4972683251762562,1.8978604307531644
100,1.9304870583721006,1.0758601449518426,1.4426078621034153,1.8787604487709544
110,1.9217207799030214,1.068685125238417,1.4350709986169206,1.8536961918256931
120,1.925351923454437,1.1292337157070769,1.4041568728699612,1.8424493667050041
130,1.9173355518767334,0.9608648108087529,1.3900304771067775,1.8308836700900097
140,1.9287881653260117,0.9347366097843678,1.4279749729474456,1.804022339381718
150,1.9164967191118973,0.9853390321329855,1.372641453778618,1.7854710417641884
160,1.9145416352565294,1.0190471436230852,1.3506359335698874,1.7817421287816395
170,1.9171453385660757,1.0687058361406832,1.3459998140795006,1.744126180341191
180,1.8984680056797067,1.0636522646395206,1.2767289504811097,1.7222599140408423
190,1.9053836772473265,1.0605203098667753,1.2948761647616565,1.7328785295163125
200,1.904184468068714,0.815031191898431,1.4193094286820984,1.710473108498884
210,1.90363211333434,0.9990329890241141,1.3093589148731106,1.691636004596008
220,1.8974061527333164,1.1155435885745828,1.3189679271438297,1.6850987100596373
230,1.8892471148797405,0.9347644089640382,1.2236223597428078,1.6721485047952838
240,1.8979879354289722,0.9438823291556387,1.2684287596562906,1.6429737958155812
250,1.900192368199519,0.9103576101351435,1.2790317824630937,1.6434729717318401
260,1.897270954472936,0.9929584632959602,1.2977671002293916,1.6273249351872519
270,1.9004835446955075,0.8691764278247979,1.3421325465594478,1.6101956213865152
280,1.8998076256644512,0.9101845772341804,1.3017733460795973,1.5972910006444176
290,1.8990816965720265,0.9815968844819016,1.333013808501238,1.609268201700818
300,1.897491498291639,0.7674620853603552,1.3638780507258488,1.5389564233636048
310,1.8922587898763836,1.1104418184530842,1.316903717366976,1.5659858740759403
320,1.8839333907904554,0.9805195700353806,1.2923169265334762,1.547565234545772
330,1.898270385394006,0.8358792782240638,1.3110660570778516,1.505290844506866
340,1.882470431623144,0.8717197571818581,1.2521427628802373,1.484764106169675
350,1.8942084934413905,1.009161075452272,1.3433750088086505,1.504544304241869
360,1.8879336162644234,0.9580504647681511,1.3508415603115687,1.4975731980376645
370,1.8875435676804562,0.9623947973067231,1.2828988075275263,1.5030959868207694
380,1.886672419587067,0.9219883103241934,1.2520197971006768,1.4742285187600683
390,1.9036731189996894,0.7451132807738363,1.3473107406260507,1.478663928688891
400,1.904046546018138,0.9748380024989739,1.3390739053276968,1.4604970311105712
410,1.8797087247047353,0.8508339578890792,1.2287999919514263,1.4728862221931258
